Date,Station,Latitude,Longitude,Tmax,Tmin,Tavg,RH,DewPoint,WetBulb,Heat,Cool,PrecipTotal,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
2010-09-14,1,41.995,-87.933,77.0,54.0,66.0,52.77777777777778,49.0,57.0,0.0,1.0,0.0,30.1,3.8,5.0,4.9
2010-09-14,2,41.786,-87.752,77.0,58.0,68.0,44.44444444444444,48.0,57.0,0.0,3.0,0.0,30.08,4.6,7.0,5.6
2010-09-15,1,41.995,-87.933,75.0,59.0,67.0,63.888888888888886,54.0,60.0,0.0,2.0,0.005,30.01,7.6,12.0,9.1
2010-09-15,2,41.786,-87.752,75.0,61.0,68.0,55.55555555555556,52.0,59.0,0.0,3.0,0.04,30.0,7.4,12.0,8.5
2010-09-16,1,41.995,-87.933,69.0,53.0,61.0,86.11111111111111,56.0,59.0,4.0,0.0,0.16,29.88,6.6,33.0,11.4
2010-09-16,2,41.786,-87.752,70.0,57.0,64.0,75.0,55.0,59.0,1.0,0.0,0.03,29.87,7.4,33.0,12.9
2010-09-17,1,41.995,-87.933,74.0,49.0,62.0,66.66666666666666,50.0,56.0,3.0,0.0,0.0,30.07,3.8,19.0,4.5
2010-09-17,2,41.786,-87.752,74.0,51.0,63.0,61.111111111111114,49.0,56.0,2.0,0.0,0.0,30.06,3.9,19.0,4.8
2010-09-18,1,41.995,-87.933,65.0,58.0,62.0,80.55555555555556,55.0,58.0,3.0,0.0,0.35,30.13,3.9,3.0,6.5
2010-09-18,2,41.786,-87.752,66.0,60.0,63.0,77.77777777777779,55.0,58.0,2.0,0.0,0.22,30.12,2.0,3.0,7.3
2010-09-19,1,41.995,-87.933,67.0,55.0,61.0,66.66666666666667,49.0,55.0,4.0,0.0,0.005,30.18,7.1,4.0,7.9
2010-09-19,2,41.786,-87.752,68.0,56.0,62.0,61.11111111111111,48.0,55.0,3.0,0.0,0.01,30.17,7.4,4.0,8.4
2010-09-20,1,41.995,-87.933,75.0,62.0,69.0,75.0,60.0,63.0,0.0,4.0,0.005,30.04,4.5,12.0,6.6
2010-09-20,2,41.786,-87.752,77.0,63.0,70.0,72.22222222222223,60.0,64.0,0.0,5.0,0.005,30.02,5.4,12.0,7.0
2010-09-21,1,41.995,-87.933,88.0,68.0,78.0,61.11111111111111,64.0,68.0,0.0,13.0,0.05,29.87,10.8,22.0,11.6
2010-09-21,2,41.786,-87.752,89.0,67.0,78.0,55.55555555555556,62.0,67.0,0.0,13.0,0.03,29.86,9.2,22.0,10.3
2010-09-22,1,41.995,-87.933,74.0,63.0,69.0,77.77777777777777,61.0,63.0,0.0,4.0,0.0,30.02,2.8,6.0,6.0
2010-09-22,2,41.786,-87.752,75.0,64.0,70.0,75.0,61.0,63.0,0.0,5.0,0.0,30.01,1.8,8.0,5.2
2010-09-23,1,41.995,-87.933,89.0,65.0,77.0,58.33333333333334,62.0,68.0,0.0,12.0,0.0,29.88,16.6,20.0,17.1
2010-09-23,2,41.786,-87.752,90.0,66.0,78.0,52.77777777777777,61.0,68.0,0.0,13.0,0.0,29.87,14.5,21.0,14.9
2010-09-24,1,41.995,-87.933,80.0,56.0,68.0,61.111111111111114,54.0,59.0,0.0,3.0,0.26,29.88,15.6,25.0,17.3
2010-09-24,2,41.786,-87.752,79.0,57.0,68.0,58.33333333333334,53.0,59.0,0.0,3.0,0.2,29.87,14.8,25.0,16.6
2010-09-25,1,41.995,-87.933,60.0,52.0,56.0,63.888888888888886,43.0,49.0,9.0,0.0,0.0,30.11,6.8,36.0,8.9
2010-09-25,2,41.786,-87.752,60.0,52.0,56.0,63.888888888888886,43.0,49.0,9.0,0.0,0.005,30.1,7.4,36.0,9.5
2010-09-26,1,41.995,-87.933,60.0,50.0,55.0,72.22222222222221,45.0,49.0,10.0,0.0,0.005,30.13,9.5,2.0,10.1
2010-09-26,2,41.786,-87.752,60.0,52.0,56.0,66.66666666666666,44.0,50.0,9.0,0.0,0.05,30.12,11.2,2.0,11.8
2010-09-27,1,41.995,-87.933,65.0,48.0,57.0,66.66666666666666,45.0,50.0,8.0,0.0,0.0,29.95,1.4,2.0,4.9
2010-09-27,2,41.786,-87.752,63.0,49.0,56.0,72.22222222222223,46.0,50.0,9.0,0.0,0.01,29.95,0.6,7.0,2.7
2010-09-28,1,41.995,-87.933,71.0,46.0,59.0,61.111111111111114,45.0,52.0,6.0,0.0,0.0,29.8,2.5,2.0,3.7
2010-09-28,2,41.786,-87.752,70.0,46.0,58.0,61.111111111111114,44.0,51.0,7.0,0.0,0.0,29.79,2.1,6.0,3.7
2010-09-29,1,41.995,-87.933,75.0,52.0,64.0,55.55555555555556,48.0,55.0,1.0,0.0,0.0,29.81,5.4,22.0,5.7
2010-09-29,2,41.786,-87.752,76.0,50.0,63.0,50.0,45.0,54.0,2.0,0.0,0.0,29.81,5.1,21.0,5.5
2010-09-30,1,41.995,-87.933,74.0,52.0,63.0,61.111111111111114,49.0,55.0,2.0,0.0,0.0,29.93,8.3,36.0,9.3
2010-09-30,2,41.786,-87.752,75.0,53.0,64.0,58.33333333333333,49.0,55.0,1.0,0.0,0.0,29.91,8.3,1.0,10.1
2010-10-01,1,41.995,-87.933,73.0,48.0,61.0,52.777777777777786,44.0,52.0,4.0,0.0,0.08,30.04,4.2,29.0,6.2
2010-10-01,2,41.786,-87.752,74.0,49.0,62.0,47.222222222222214,43.0,52.0,3.0,0.0,0.02,30.04,3.9,28.0,5.6
2010-10-02,1,41.995,-87.933,57.0,45.0,51.0,72.22222222222223,41.0,46.0,14.0,0.0,0.26,30.18,15.2,36.0,15.4
2010-10-02,2,41.786,-87.752,55.0,46.0,51.0,75.0,42.0,47.0,14.0,0.0,0.25,30.16,17.5,36.0,17.8
2010-10-03,1,41.995,-87.933,56.0,42.0,49.0,72.22222222222223,39.0,44.0,16.0,0.0,0.08,30.36,10.3,1.0,11.3
2010-10-03,2,41.786,-87.752,57.0,43.0,50.0,66.66666666666667,38.0,44.0,15.0,0.0,0.01,30.35,9.7,36.0,11.0
2010-10-04,1,41.995,-87.933,60.0,38.0,49.0,72.22222222222223,39.0,45.0,16.0,0.0,0.0,30.38,2.4,2.0,3.6
2010-10-04,2,41.786,-87.752,59.0,41.0,50.0,69.44444444444444,39.0,45.0,15.0,0.0,0.0,30.38,2.0,3.0,4.4
2010-10-05,1,41.995,-87.933,68.0,39.0,54.0,55.55555555555556,38.0,46.0,11.0,0.0,0.0,30.33,1.3,32.0,3.5
2010-10-05,2,41.786,-87.752,66.0,40.0,53.0,55.55555555555556,37.0,46.0,12.0,0.0,0.0,30.34,0.7,36.0,2.7
2010-10-06,1,41.995,-87.933,78.0,46.0,62.0,50.0,44.0,53.0,3.0,0.0,0.0,30.07,7.0,28.0,7.9
2010-10-06,2,41.786,-87.752,78.0,45.0,62.0,47.222222222222214,43.0,52.0,3.0,0.0,0.0,30.08,6.7,27.0,7.3
2010-10-07,1,41.995,-87.933,76.0,49.0,63.0,33.33333333333334,39.0,50.0,2.0,0.0,0.0,30.08,5.8,30.0,6.2
2010-10-07,2,41.786,-87.752,76.0,49.0,63.0,36.111111111111114,40.0,51.0,2.0,0.0,0.0,30.08,2.9,31.0,4.5
2010-10-08,1,41.995,-87.933,79.0,48.0,64.0,33.33333333333333,40.0,52.0,1.0,0.0,0.0,30.03,7.0,24.0,7.3
2010-10-08,2,41.786,-87.752,79.0,49.0,64.0,25.0,37.0,51.0,1.0,0.0,0.0,30.03,7.0,24.0,7.1
2010-10-09,1,41.995,-87.933,86.0,55.0,71.0,47.222222222222214,52.0,59.0,0.0,6.0,0.0,29.98,2.5,24.0,3.6
2010-10-09,2,41.786,-87.752,87.0,56.0,72.0,36.111111111111114,49.0,59.0,0.0,7.0,0.0,29.97,3.9,24.0,4.2
2010-10-10,1,41.995,-87.933,84.0,57.0,71.0,41.66666666666666,50.0,59.0,0.0,6.0,0.0,29.89,4.0,25.0,4.1
2010-10-10,2,41.786,-87.752,84.0,59.0,72.0,38.88888888888889,50.0,59.0,0.0,7.0,0.0,29.88,3.7,25.0,3.9
2010-10-11,1,41.995,-87.933,82.0,54.0,68.0,55.55555555555556,52.0,58.0,0.0,3.0,0.0,29.83,2.2,3.0,4.0
2010-10-11,2,41.786,-87.752,81.0,57.0,69.0,55.55555555555556,53.0,59.0,0.0,4.0,0.0,29.82,1.5,34.0,4.3
2010-10-12,1,41.995,-87.933,76.0,52.0,64.0,72.22222222222223,54.0,58.0,1.0,0.0,0.0,29.92,3.3,6.0,3.9
2010-10-12,2,41.786,-87.752,76.0,54.0,65.0,69.44444444444443,54.0,59.0,0.0,0.0,0.0,29.91,3.1,6.0,5.0
2010-10-13,1,41.995,-87.933,66.0,47.0,57.0,69.44444444444444,46.0,52.0,8.0,0.0,0.1,30.06,7.2,35.0,8.6
2010-10-13,2,41.786,-87.752,63.0,48.0,56.0,77.77777777777777,48.0,53.0,9.0,0.0,0.26,30.05,7.3,36.0,8.3
2010-10-14,1,41.995,-87.933,66.0,43.0,55.0,36.11111111111111,32.0,45.0,10.0,0.0,0.0,29.96,7.2,27.0,9.2
2010-10-14,2,41.786,-87.752,66.0,43.0,55.0,36.11111111111111,32.0,45.0,10.0,0.0,0.0,29.96,6.5,27.0,8.0
2010-10-15,1,41.995,-87.933,63.0,44.0,54.0,63.888888888888886,41.0,47.0,11.0,0.0,0.0,30.06,6.4,1.0,8.1
2010-10-15,2,41.786,-87.752,62.0,47.0,55.0,61.11111111111111,41.0,47.0,10.0,0.0,0.0,30.05,6.6,36.0,9.2
2010-10-16,1,41.995,-87.933,71.0,40.0,56.0,52.77777777777778,39.0,48.0,9.0,0.0,0.0,30.04,8.0,23.0,9.1
2010-10-16,2,41.786,-87.752,71.0,44.0,58.0,47.22222222222222,39.0,48.0,7.0,0.0,0.0,30.04,6.4,22.0,7.1
2010-10-17,1,41.995,-87.933,65.0,47.0,56.0,44.44444444444444,36.0,46.0,9.0,0.0,0.0,30.08,3.7,1.0,5.4
2010-10-17,2,41.786,-87.752,64.0,48.0,56.0,50.0,38.0,47.0,9.0,0.0,0.0,30.08,3.6,3.0,5.3
2010-10-18,1,41.995,-87.933,61.0,43.0,52.0,66.66666666666667,40.0,47.0,13.0,0.0,0.0,30.02,5.0,4.0,6.2
2010-10-18,2,41.786,-87.752,60.0,45.0,53.0,66.66666666666666,41.0,47.0,12.0,0.0,0.0,30.02,4.1,5.0,5.6
2010-10-19,1,41.995,-87.933,60.0,39.0,50.0,58.33333333333333,35.0,43.0,15.0,0.0,0.0,29.98,6.1,27.0,7.2
2010-10-19,2,41.786,-87.752,61.0,40.0,51.0,55.55555555555556,35.0,44.0,14.0,0.0,0.0,29.98,5.3,28.0,6.4
2010-10-20,1,41.995,-87.933,70.0,44.0,57.0,38.888888888888886,35.0,46.0,8.0,0.0,0.005,29.76,10.2,26.0,12.1
2010-10-20,2,41.786,-87.752,70.0,46.0,58.0,36.11111111111111,35.0,46.0,7.0,0.0,0.005,29.77,9.9,26.0,12.2
2010-10-21,1,41.995,-87.933,56.0,38.0,47.0,52.77777777777778,30.0,40.0,18.0,0.0,0.0,29.96,9.4,30.0,10.0
2010-10-21,2,41.786,-87.752,56.0,41.0,49.0,44.44444444444444,29.0,40.0,16.0,0.0,0.0,29.96,8.5,30.0,8.8
2010-10-22,1,41.995,-87.933,64.0,33.0,49.0,50.0,31.0,42.0,16.0,0.0,0.02,30.07,5.8,21.0,6.5
2010-10-22,2,41.786,-87.752,65.0,37.0,51.0,38.88888888888889,29.0,42.0,14.0,0.0,0.01,30.08,4.9,21.0,5.1
2010-10-23,1,41.995,-87.933,65.0,54.0,60.0,63.888888888888886,47.0,53.0,5.0,0.0,0.1,29.94,10.0,21.0,11.4
2010-10-23,2,41.786,-87.752,67.0,54.0,61.0,50.0,43.0,52.0,4.0,0.0,0.21,29.95,9.8,20.0,10.3
2010-10-24,1,41.995,-87.933,72.0,54.0,63.0,72.22222222222223,53.0,57.0,2.0,0.0,0.05,29.74,8.4,21.0,9.6
2010-10-24,2,41.786,-87.752,73.0,57.0,65.0,61.1111111111111,51.0,57.0,0.0,0.0,1.01,29.74,7.7,20.0,8.5
2010-10-25,1,41.995,-87.933,72.0,56.0,64.0,77.77777777777777,56.0,60.0,1.0,0.0,0.0,29.5,11.6,19.0,12.4
2010-10-25,2,41.786,-87.752,72.0,57.0,65.0,75.0,56.0,60.0,0.0,0.0,0.01,29.5,10.1,19.0,10.7
2010-10-26,1,41.995,-87.933,70.0,54.0,62.0,58.33333333333333,47.0,53.0,3.0,0.0,0.24,29.25,24.1,21.0,26.3
2010-10-26,2,41.786,-87.752,71.0,54.0,63.0,55.555555555555564,47.0,54.0,2.0,0.0,0.4,29.23,19.2,21.0,21.4
2010-10-27,1,41.995,-87.933,65.0,43.0,54.0,38.888888888888886,32.0,44.0,11.0,0.0,0.0,29.59,21.8,24.0,23.2
2010-10-27,2,41.786,-87.752,65.0,43.0,54.0,36.11111111111111,31.0,45.0,11.0,0.0,0.0,29.6,20.8,25.0,22.1
2010-10-28,1,41.995,-87.933,46.0,39.0,43.0,66.66666666666666,31.0,38.0,22.0,0.0,0.005,30.1,13.7,28.0,14.1
2010-10-28,2,41.786,-87.752,46.0,39.0,43.0,63.888888888888886,30.0,38.0,22.0,0.0,0.0,30.12,14.9,28.0,15.2
2010-10-29,1,41.995,-87.933,50.0,31.0,41.0,61.111111111111114,27.0,36.0,24.0,0.0,0.0,30.24,6.2,24.0,8.9
2010-10-29,2,41.786,-87.752,50.0,33.0,42.0,55.55555555555556,26.0,36.0,23.0,0.0,0.0,30.25,5.3,24.0,7.0
2010-10-30,1,41.995,-87.933,63.0,42.0,53.0,41.66666666666666,32.0,42.0,12.0,0.0,0.0,29.88,6.5,25.0,13.3
2010-10-30,2,41.786,-87.752,63.0,41.0,52.0,44.44444444444444,32.0,42.0,13.0,0.0,0.0,29.9,6.1,24.0,13.3
2010-10-31,1,41.995,-87.933,52.0,36.0,44.0,61.11111111111111,30.0,38.0,21.0,0.0,0.0,30.2,5.8,1.0,6.9
2010-10-31,2,41.786,-87.752,52.0,39.0,46.0,58.33333333333333,31.0,40.0,19.0,0.0,0.0,30.2,9.0,3.0,9.9
2011-05-01,1,41.995,-87.933,63.0,47.0,55.0,50.0,37.0,47.0,10.0,0.0,0.0,29.95,11.4,26.0,11.9
2011-05-01,2,41.786,-87.752,64.0,52.0,58.0,41.66666666666666,37.0,48.0,7.0,0.0,0.0,29.94,11.2,26.0,11.6
2011-05-02,1,41.995,-87.933,59.0,42.0,51.0,44.44444444444444,31.0,42.0,14.0,0.0,0.0,30.17,5.3,36.0,9.9
2011-05-02,2,41.786,-87.752,60.0,43.0,52.0,41.66666666666667,31.0,42.0,13.0,0.0,0.0,30.16,4.6,36.0,9.9
2011-05-03,1,41.995,-87.933,50.0,37.0,44.0,63.888888888888886,31.0,38.0,21.0,0.0,0.005,30.23,6.7,3.0,7.6
2011-05-03,2,41.786,-87.752,51.0,38.0,45.0,58.33333333333333,30.0,38.0,20.0,0.0,0.005,30.23,8.2,2.0,8.7
2011-05-04,1,41.995,-87.933,59.0,37.0,48.0,47.22222222222222,29.0,40.0,17.0,0.0,0.0,30.37,4.6,3.0,7.6
2011-05-04,2,41.786,-87.752,57.0,37.0,47.0,50.0,29.0,40.0,18.0,0.0,0.0,30.37,4.9,3.0,7.3
2011-05-05,1,41.995,-87.933,63.0,35.0,49.0,75.0,40.0,46.0,16.0,0.0,0.06,30.12,10.9,20.0,11.5
2011-05-05,2,41.786,-87.752,62.0,41.0,52.0,63.88888888888889,39.0,46.0,13.0,0.0,0.1,30.13,10.4,19.0,10.9
2011-05-06,1,41.995,-87.933,68.0,44.0,56.0,52.77777777777778,39.0,48.0,9.0,0.0,0.005,29.87,6.8,28.0,7.8
2011-05-06,2,41.786,-87.752,69.0,45.0,57.0,50.0,39.0,49.0,8.0,0.0,0.0,29.87,7.9,27.0,9.3
2011-05-07,1,41.995,-87.933,60.0,43.0,52.0,77.77777777777779,44.0,48.0,13.0,0.0,0.005,29.85,5.1,5.0,6.9
2011-05-07,2,41.786,-87.752,60.0,46.0,53.0,80.55555555555556,46.0,50.0,12.0,0.0,0.005,29.84,5.3,5.0,7.9
2011-05-08,1,41.995,-87.933,68.0,39.0,54.0,69.44444444444444,43.0,49.0,11.0,0.0,0.0,29.98,6.6,6.0,7.2
2011-05-08,2,41.786,-87.752,68.0,44.0,56.0,66.66666666666666,44.0,50.0,9.0,0.0,0.0,29.97,6.9,6.0,7.8
2011-05-09,1,41.995,-87.933,73.0,47.0,60.0,58.33333333333332,45.0,53.0,5.0,0.0,0.005,29.89,14.3,11.0,14.7
2011-05-09,2,41.786,-87.752,74.0,51.0,63.0,52.777777777777786,46.0,55.0,2.0,0.0,0.005,29.89,15.3,12.0,15.6
2011-05-10,1,41.995,-87.933,90.0,62.0,76.0,58.33333333333332,61.0,66.0,0.0,11.0,0.0,29.72,6.2,14.0,8.6
2011-05-10,2,41.786,-87.752,91.0,64.0,78.0,50.0,60.0,66.0,0.0,13.0,0.0,29.71,7.3,17.0,8.6
2011-05-11,1,41.995,-87.933,87.0,63.0,75.0,75.0,66.0,68.0,0.0,10.0,0.13,29.8,3.5,14.0,6.6
2011-05-11,2,41.786,-87.752,88.0,67.0,78.0,63.88888888888889,65.0,69.0,0.0,13.0,0.28,29.78,4.4,14.0,6.4
2011-05-12,1,41.995,-87.933,86.0,58.0,72.0,75.0,63.0,66.0,0.0,7.0,0.29,29.79,5.6,19.0,8.1
2011-05-12,2,41.786,-87.752,87.0,63.0,75.0,61.11111111111111,61.0,66.0,0.0,10.0,0.02,29.78,4.3,19.0,7.4
2011-05-13,1,41.995,-87.933,77.0,47.0,62.0,77.77777777777777,54.0,56.0,3.0,0.0,0.02,29.73,10.1,3.0,11.0
2011-05-13,2,41.786,-87.752,77.0,47.0,62.0,77.77777777777777,54.0,57.0,3.0,0.0,0.01,29.71,10.5,1.0,11.5
2011-05-14,1,41.995,-87.933,53.0,45.0,49.0,94.44444444444444,47.0,48.0,16.0,0.0,0.31,29.73,16.7,2.0,16.9
2011-05-14,2,41.786,-87.752,51.0,46.0,49.0,91.66666666666667,46.0,47.0,16.0,0.0,0.43,29.72,17.0,1.0,17.2
2011-05-15,1,41.995,-87.933,46.0,41.0,44.0,77.77777777777777,36.0,41.0,21.0,0.0,0.31,29.86,21.4,2.0,21.4
2011-05-15,2,41.786,-87.752,48.0,42.0,45.0,80.55555555555556,38.0,42.0,20.0,0.0,0.37,29.84,18.8,1.0,18.9
2011-05-16,1,41.995,-87.933,52.0,37.0,45.0,58.33333333333333,30.0,40.0,20.0,0.0,0.0,30.01,13.5,2.0,13.9
2011-05-16,2,41.786,-87.752,53.0,40.0,47.0,55.55555555555556,31.0,40.0,18.0,0.0,0.0,30.01,13.9,1.0,14.1
2011-05-17,1,41.995,-87.933,60.0,40.0,50.0,52.77777777777778,33.0,43.0,15.0,0.0,0.0,29.96,12.2,3.0,12.7
2011-05-17,2,41.786,-87.752,60.0,40.0,50.0,58.33333333333333,35.0,44.0,15.0,0.0,0.0,29.95,13.1,2.0,13.6
2011-05-18,1,41.995,-87.933,57.0,49.0,53.0,86.11111111111111,48.0,49.0,12.0,0.0,0.07,29.89,6.2,2.0,7.1
2011-05-18,2,41.786,-87.752,61.0,50.0,56.0,80.55555555555556,49.0,51.0,9.0,0.0,0.03,29.88,6.6,1.0,7.0
2011-05-19,1,41.995,-87.933,72.0,49.0,61.0,77.77777777777779,53.0,56.0,4.0,0.0,0.0,30.0,3.6,2.0,5.8
2011-05-19,2,41.786,-87.752,73.0,50.0,62.0,75.0,53.0,55.0,3.0,0.0,0.0,30.0,3.0,2.0,5.0
2011-05-20,1,41.995,-87.933,73.0,50.0,62.0,77.77777777777777,54.0,57.0,3.0,0.0,0.0,30.03,5.5,6.0,6.0
2011-05-20,2,41.786,-87.752,72.0,50.0,61.0,77.77777777777779,53.0,56.0,4.0,0.0,0.0,30.03,5.4,7.0,6.2
2011-05-21,1,41.995,-87.933,75.0,50.0,63.0,88.88888888888889,59.0,62.0,2.0,0.0,0.01,29.87,7.0,15.0,8.1
2011-05-21,2,41.786,-87.752,76.0,51.0,64.0,86.11111111111111,59.0,62.0,1.0,0.0,0.005,29.87,8.1,15.0,9.0
2011-05-22,1,41.995,-87.933,87.0,61.0,74.0,61.11111111111111,60.0,64.0,0.0,9.0,0.58,29.7,10.3,19.0,11.4
2011-05-22,2,41.786,-87.752,88.0,65.0,77.0,50.0,59.0,65.0,0.0,12.0,0.12,29.69,11.2,18.0,11.6
2011-05-23,1,41.995,-87.933,79.0,60.0,70.0,69.44444444444444,59.0,64.0,0.0,5.0,0.005,29.62,10.0,25.0,11.3
2011-05-23,2,41.786,-87.752,80.0,65.0,73.0,61.11111111111111,59.0,64.0,0.0,8.0,0.005,29.61,11.3,24.0,12.5
2011-05-24,1,41.995,-87.933,66.0,47.0,57.0,72.22222222222223,47.0,51.0,8.0,0.0,0.11,29.86,12.0,4.0,12.4
2011-05-24,2,41.786,-87.752,69.0,48.0,59.0,66.66666666666667,47.0,53.0,6.0,0.0,0.01,29.84,11.1,3.0,11.5
2011-05-25,1,41.995,-87.933,67.0,47.0,57.0,86.11111111111111,52.0,53.0,8.0,0.0,2.24,29.67,10.7,3.0,11.7
2011-05-25,2,41.786,-87.752,75.0,49.0,62.0,75.0,53.0,55.0,3.0,0.0,1.9,29.65,7.8,3.0,10.1
2011-05-26,1,41.995,-87.933,49.0,43.0,46.0,83.33333333333333,40.0,43.0,19.0,0.0,1.06,29.84,17.7,2.0,17.8
2011-05-26,2,41.786,-87.752,50.0,43.0,47.0,80.55555555555556,40.0,43.0,18.0,0.0,0.61,29.83,18.8,1.0,18.9
2011-05-27,1,41.995,-87.933,58.0,40.0,49.0,77.77777777777777,41.0,46.0,16.0,0.0,0.005,29.93,7.3,5.0,8.7
2011-05-27,2,41.786,-87.752,58.0,42.0,50.0,75.0,41.0,46.0,15.0,0.0,0.01,29.94,6.6,4.0,8.0
2011-05-28,1,41.995,-87.933,62.0,51.0,57.0,94.44444444444444,55.0,55.0,8.0,0.0,0.12,29.83,6.0,18.0,6.7
2011-05-28,2,41.786,-87.752,64.0,52.0,58.0,91.66666666666667,55.0,57.0,7.0,0.0,0.23,29.83,4.4,18.0,5.8
2011-05-29,1,41.995,-87.933,70.0,52.0,61.0,94.44444444444444,59.0,60.0,4.0,0.0,1.88,29.86,3.6,11.0,5.7
2011-05-29,2,41.786,-87.752,72.0,57.0,65.0,86.11111111111111,60.0,61.0,0.0,0.0,0.92,29.86,3.6,11.0,6.6
2011-05-30,1,41.995,-87.933,88.0,56.0,72.0,80.55555555555557,65.0,69.0,0.0,7.0,0.0,29.97,12.4,20.0,12.8
2011-05-30,2,41.786,-87.752,90.0,65.0,78.0,63.88888888888889,65.0,70.0,0.0,13.0,0.0,29.96,11.2,19.0,11.6
2011-05-31,1,41.995,-87.933,85.0,69.0,77.0,63.88888888888889,64.0,68.0,0.0,12.0,0.08,30.04,12.4,22.0,13.2
2011-05-31,2,41.786,-87.752,88.0,69.0,79.0,61.11111111111113,65.0,70.0,0.0,14.0,0.005,30.02,12.4,22.0,13.2
2011-06-01,1,41.995,-87.933,81.0,59.0,70.0,41.66666666666667,49.0,59.0,0.0,5.0,0.0,30.17,10.7,27.0,10.5
2011-06-01,2,41.786,-87.752,82.0,63.0,73.0,33.33333333333333,49.0,59.0,0.0,8.0,0.0,30.15,11.5,26.0,11.5
2011-06-02,1,41.995,-87.933,69.0,56.0,63.0,47.22222222222223,44.0,53.0,2.0,0.0,0.02,30.19,9.0,6.0,9.4
2011-06-02,2,41.786,-87.752,69.0,57.0,63.0,50.0,45.0,53.0,2.0,0.0,0.005,30.18,8.9,6.0,9.6
2011-06-03,1,41.995,-87.933,87.0,55.0,71.0,75.0,62.0,67.0,0.0,6.0,0.01,30.04,10.8,17.0,11.5
2011-06-03,2,41.786,-87.752,88.0,57.0,73.0,66.66666666666666,61.0,67.0,0.0,8.0,0.18,30.03,10.0,16.0,10.6
2011-06-04,1,41.995,-87.933,92.0,64.0,78.0,61.11111111111111,64.0,68.0,0.0,13.0,0.18,30.02,1.4,26.0,8.5
2011-06-04,2,41.786,-87.752,91.0,67.0,79.0,58.33333333333334,64.0,69.0,0.0,14.0,0.5,30.0,3.0,26.0,8.1
2011-06-05,1,41.995,-87.933,85.0,60.0,73.0,50.0,55.0,62.0,0.0,8.0,0.005,30.08,3.1,7.0,5.4
2011-06-05,2,41.786,-87.752,84.0,63.0,74.0,47.222222222222214,55.0,62.0,0.0,9.0,0.01,30.06,2.7,8.0,5.0
2011-06-06,1,41.995,-87.933,93.0,60.0,77.0,63.88888888888889,64.0,69.0,0.0,12.0,0.0,29.89,8.5,20.0,9.7
2011-06-06,2,41.786,-87.752,94.0,62.0,78.0,58.33333333333332,63.0,69.0,0.0,13.0,0.0,29.88,7.8,20.0,8.6
2011-06-07,1,41.995,-87.933,96.0,75.0,86.0,41.66666666666668,65.0,72.0,0.0,21.0,0.0,29.82,10.3,23.0,10.6
2011-06-07,2,41.786,-87.752,96.0,77.0,87.0,36.11111111111111,64.0,72.0,0.0,22.0,0.0,29.8,9.7,23.0,10.1
2011-06-08,1,41.995,-87.933,95.0,66.0,81.0,52.77777777777777,64.0,71.0,0.0,16.0,0.17,29.81,11.6,24.0,13.4
2011-06-08,2,41.786,-87.752,96.0,67.0,82.0,47.222222222222214,63.0,71.0,0.0,17.0,0.69,29.8,9.3,23.0,12.1
2011-06-09,1,41.995,-87.933,69.0,50.0,60.0,77.77777777777777,52.0,55.0,5.0,0.0,0.93,30.0,8.0,4.0,12.5
2011-06-09,2,41.786,-87.752,69.0,52.0,61.0,80.55555555555557,54.0,56.0,4.0,0.0,2.17,29.98,7.0,4.0,12.0
2011-06-10,1,41.995,-87.933,69.0,51.0,60.0,88.88888888888889,56.0,57.0,5.0,0.0,0.52,29.94,6.4,3.0,8.0
2011-06-10,2,41.786,-87.752,71.0,51.0,61.0,86.11111111111111,56.0,58.0,4.0,0.0,0.44,29.92,6.1,1.0,7.5
2011-06-11,1,41.995,-87.933,62.0,52.0,57.0,91.66666666666667,54.0,55.0,8.0,0.0,0.03,29.95,4.7,5.0,5.7
2011-06-11,2,41.786,-87.752,65.0,53.0,59.0,86.11111111111111,54.0,56.0,6.0,0.0,0.1,29.94,5.4,2.0,5.8
2011-06-12,1,41.995,-87.933,64.0,50.0,57.0,66.66666666666666,45.0,52.0,8.0,0.0,0.0,30.1,8.3,3.0,8.9
2011-06-12,2,41.786,-87.752,64.0,51.0,58.0,63.888888888888886,45.0,52.0,7.0,0.0,0.0,30.09,9.4,2.0,9.9
2011-06-13,1,41.995,-87.933,72.0,54.0,63.0,44.44444444444444,43.0,53.0,2.0,0.0,0.0,30.11,7.5,6.0,7.8
2011-06-13,2,41.786,-87.752,71.0,56.0,64.0,41.66666666666666,43.0,53.0,1.0,0.0,0.0,30.11,8.0,6.0,8.7
2011-06-14,1,41.995,-87.933,77.0,53.0,65.0,55.55555555555554,49.0,56.0,0.0,0.0,0.0,30.01,7.8,9.0,8.6
2011-06-14,2,41.786,-87.752,77.0,58.0,68.0,47.22222222222222,49.0,57.0,0.0,3.0,0.0,30.0,7.8,9.0,8.3
2011-06-15,1,41.995,-87.933,71.0,57.0,64.0,86.11111111111111,59.0,61.0,1.0,0.0,0.8,29.73,9.2,15.0,11.2
2011-06-15,2,41.786,-87.752,72.0,57.0,65.0,83.33333333333331,59.0,62.0,0.0,0.0,0.84,29.73,8.4,16.0,11.2
2011-06-16,1,41.995,-87.933,81.0,61.0,71.0,66.66666666666666,59.0,63.0,0.0,6.0,0.04,29.76,5.5,29.0,7.5
